name,price,info,link,is_available
Ротационный датчик уровня INNOLevel IL-SEA-N-Ex-HT250,64 710 руб.,"Класс защиты:; 1; Страна происхождения:; Россия; Число оборотов, об/мин:; 1; Серия:; N-Ex-HT; Плотность среды, г/см3:; 0,1; Максимальная величина частиц, мм:; 50",https://sensoren.ru/product/rotatsionnyy_datchik_urovnya_innolevel_il_sea_n_ex_ht250/,под заказ
Ротационный датчик уровня INNOLevel IL-PS-AACS,135 680 руб.,"Класс защиты:; 1; Страна происхождения:; Россия; Число оборотов, об/мин:; 15; Серия:; PS; Плотность среды, г/см3:; 0,1; Максимальная величина частиц, мм:; 50",https://sensoren.ru/product/rotatsionnyy_datchik_urovnya_innolevel_il_ps_aacs/,под заказ
Радарный уровнемер IFM Electronic LR3300,92 200 руб.,"Максимальное измерение уровня, м:; 1,58; Температура эксплуатации Max, °C:; 60; Температура измеряемой среды Max, °C:; 80",https://sensoren.ru/product/radarnyy_urovnemer_ifm_electronic_lr3300/,под заказ
Поплавковый датчик уровня INNOLevel IL-BA-H-F16-F,3 800 руб.,"Страна происхождения:; Россия; Серия:; BA-H; Напряжение, В:; 220 AC/24 DC; Температура измеряемой среды Min, °C:; -20; Температура измеряемой среды Max, °C:; 80; Размер резьбы корпуса:; M16",https://sensoren.ru/product/poplavkovyy_datchik_urovnya_innolevel_il_ba_h_f16_f/,под заказ
Ротационный датчик уровня INNOLevel IL-PS-EAMS,121 900 руб.,"Класс защиты:; 1; Страна происхождения:; Россия; Число оборотов, об/мин:; 15; Серия:; PS; Плотность среды, г/см3:; 0,1; Максимальная величина частиц, мм:; 50",https://sensoren.ru/product/rotatsionnyy_datchik_urovnya_innolevel_il_ps_eams/,под заказ
Емкостной уровнемер IFM Electronic LK7023,88 000 руб.,"Температура эксплуатации Max, °C:; 60; Температура измеряемой среды Max, °C:; 60; Размер цилиндрического корпуса, мм:; 16",https://sensoren.ru/product/emkostnoy_urovnemer_ifm_electronic_lk7023/,под заказ
Ротационный датчик уровня INNOLevel IL-SES-N-HT250,62 540 руб.,"Класс защиты:; 1; Страна происхождения:; Россия; Число оборотов, об/мин:; 1; Серия:; N-HT; Плотность среды, г/см3:; 0,1; Максимальная величина частиц, мм:; 50",https://sensoren.ru/product/rotatsionnyy_datchik_urovnya_innolevel_il_ses_n_ht250/,под заказ
Датчик уровня вибрационный INNOLevel IL-VM-N-L500,60 180 руб.,"Класс защиты:; 1; Страна происхождения:; Россия; Серия:; VIBRO N; Плотность среды, г/см3:; 0,01; Максимальная величина частиц, мм:; 8",https://sensoren.ru/product/datchik_urovnya_vibratsionnyy_innolevel_il_vm_n_l500/,под заказ
Емкостной датчик уровня IFM Electronic KI5084,26 200 руб.,"Контакт со средой:; Контактирующий со средой; Длина корпуса, мм:; 90; Температура эксплуатации Max, °C:; 80; Температура эксплуатации Min, °C:; -25; Размер резьбы корпуса:; M30",https://sensoren.ru/product/emkostnoy_datchik_urovnya_ifm_electronic_ki5084/,под заказ
Датчик уровня вибрационный INNOLevel IL-VM-N-HT250,62 420 руб.,"Класс защиты:; 1; Страна происхождения:; Россия; Серия:; VIBRO N; Плотность среды, г/см3:; 0,01; Максимальная величина частиц, мм:; 8",https://sensoren.ru/product/datchik_urovnya_vibratsionnyy_innolevel_il_vm_n_ht250_/,под заказ
Ультразвуковой датчик уровня SICK UP56-211128,118 250 руб.,"Страна происхождения:; Германия; Серия:; UP56; Дальность измерения в погружной трубе, мм:; 990; Частота УЗ, кГц:; 320; Температура измеряемой среды Min, °C:; -25; Температура измеряемой среды Max, °C:; 70",https://sensoren.ru/product/ultrazvukovoy_datchik_urovnya_sick_up56_211128/,под заказ
Емкостной датчик уровня IFM Electronic KG5066,25 000 руб.,"Контакт со средой:; Контактирующий со средой; Длина корпуса, мм:; 87; Температура эксплуатации Max, °C:; 80; Температура эксплуатации Min, °C:; -25; Размер резьбы корпуса:; M18",https://sensoren.ru/product/emkostnoy_datchik_urovnya_ifm_electronic_kg5066/,под заказ
Датчик уровня вибрационный INNOLevel IL-VUD-L500,35 090 руб.,"Класс защиты:; 1; Страна происхождения:; Россия; Серия:; VIBRO U; Плотность среды, г/см3:; 0,7; Температура измеряемой среды Min, °C:; -30",https://sensoren.ru/product/datchik_urovnya_vibratsionnyy_innolevel_il_vud_l500/,под заказ
Датчик уровня EMA Electronics LC0102,44 551 руб.,"Страна происхождения:; Китай; Серия:; LC01; Температура эксплуатации Max, °C:; 85; Температура эксплуатации Min, °C:; -40; Температура измеряемой среды Min, °C:; -40; Температура измеряемой среды Max, °C:; 200",https://sensoren.ru/product/datchik_urovnya_ema_electronics_lc0102/,под заказ
Датчик уровня вибрационный INNOLevel IL-VUD-L300,27 710 руб.,"Класс защиты:; 1; Страна происхождения:; Россия; Серия:; VIBRO U; Плотность среды, г/см3:; 0,7; Температура измеряемой среды Min, °C:; -30",https://sensoren.ru/product/datchik_urovnya_vibratsionnyy_innolevel_il_vud_l300/,под заказ
Датчик уровня вибрационный INNOLevel IL-VP-L1500,114 920 руб.,"Класс защиты:; 1; Страна происхождения:; Россия; Серия:; VIBRO P; Плотность среды, г/см3:; 0,1; Максимальная величина частиц, мм:; 25",https://sensoren.ru/product/datchik_urovnya_vibratsionnyy_innolevel_il_vp_l1500/,под заказ
Датчик уровня вибрационный SICK LFV200-XXTGHTPM,47 000 руб.,"Число контактов, pin:; 4; Страна происхождения:; Германия; Серия:; LFV200; Температура измеряемой среды Min, °C:; -40; Температура измеряемой среды Max, °C:; 150",https://sensoren.ru/product/datchik_urovnya_vibratsionnyy_sick_lfv200_xxtghtpm/,под заказ
Датчик уровня вибрационный INNOLevel IL-VUD-L2000,69 850 руб.,"Класс защиты:; 1; Страна происхождения:; Россия; Серия:; VIBRO U; Плотность среды, г/см3:; 0,7; Температура измеряемой среды Min, °C:; -30",https://sensoren.ru/product/datchik_urovnya_vibratsionnyy_innolevel_il_vud_l2000/,под заказ
Датчик уровня вибрационный EMA Electronics VRS10AB00456,35 805 руб.,"Страна происхождения:; Китай; Серия:; VR; Плотность среды, г/см3:; 1; Температура измеряемой среды Min, °C:; -40; Температура измеряемой среды Max, °C:; 100; Сертификат соответствия:; CE+EAC",https://sensoren.ru/product/datchik_urovnya_vibratsionnyy_ema_electronics_vrs10ab00456/,под заказ
