name,price,info,link,is_available
Оптоволоконный кабель IFM Electronic E35062,71 500 руб.,"Длина кабеля, мм:; 5000; Минимальный радиус изгиба, мм:; 120; Температура эксплуатации Max, °C:; 250; Температура эксплуатации Min, °C:; -40",https://sensoren.ru/product/optovolokonnyy_datchik_ifm_electronic_e35062/,под заказ
Датчик контрастной метки Pepperl Fuchs DK20-2497(/49),82 900 руб.,"Размер светового пятна, мм:; 1x4; Серия:; DK20; Источник излучения:; Светодиод LED; Температура эксплуатации Max, °C:; 60; Температура эксплуатации Min, °C:; -20; Размер прямоугольного корпуса, мм:; 33x85,6x60,8",https://sensoren.ru/product/datchik_kontrastnoy_metki_pepperl_fuchs_dk20_2497_49/,под заказ
Усилитель для оптоволоконных датчиков IFM Electronic OBF501,23 500 руб.,"Расстояние срабатывания для датчиков диффузного отражения Max, мм:; 100; Расстояние срабатывания для световых барьеров Max, мм:; 2000; Температура эксплуатации Max, °C:; 60; Температура эксплуатации Min, °C:; -25; Размер прямоугольного корпуса, мм:; 36x15x60",https://sensoren.ru/product/usilitel_dlya_optovolokonnykh_datchikov_ifm_electronic_obf501/,под заказ
Световая завеса LANBAO MH20-T1605LS1DA-F8,74 020 руб.,"Страна происхождения:; Китай; Серия:; MH20; Минимальный размер объекта, мм:; 30; Расстояние между лучами, мм:; 20; Высота зоны контроля, мм:; 300; Ширина зоны контроля, мм:; 5000; Время отклика, мс:; 5",https://sensoren.ru/product/svetovaya_zavesa_lanbao_mh20_t1605ls1da_f8/,под заказ
Датчик контрастной метки DATASENSING TL46-W-815L,47 027 руб.,"Серия:; TL46; Размер прямоугольного корпуса, мм:; 32x60x82; Артикул:; TL46-W-815L; Код товара:; 954601010",https://sensoren.ru/product/datchik_kontrastnoy_metki_datalogic_tl46_w_815l/,под заказ
Усилитель для оптоволоконных датчиков Wenglor ODX202P0007,27 800 руб.,"Класс защиты:; III; Число контактов, pin:; 4; Температура эксплуатации Max, °C:; 60; Температура эксплуатации Min, °C:; -25; Размер прямоугольного корпуса, мм:; 59x30x12",https://sensoren.ru/product/usilitel_dlya_optovolokonnykh_datchikov_wenglor_odx202p0007/,под заказ
Усилитель для оптоволоконных датчиков IFM Electronic OBF502,23 500 руб.,"Расстояние срабатывания для датчиков диффузного отражения Max, мм:; 100; Расстояние срабатывания для световых барьеров Max, мм:; 2000; Температура эксплуатации Max, °C:; 60; Температура эксплуатации Min, °C:; -25; Размер прямоугольного корпуса, мм:; 36x15x60",https://sensoren.ru/product/usilitel_dlya_optovolokonnykh_datchikov_ifm_electronic_obf502/,под заказ
Датчик контрастной метки DATASENSING S8-PR-5-W13-PP,24 821 руб.,"Серия:; S8; Размер прямоугольного корпуса, мм:; 14x43x25; Артикул:; S8-PR-5-W13-PP; Код товара:; 950801650",https://sensoren.ru/product/datchik_kontrastnoy_metki_datalogic_s8_pr_5_w13_pp/,под заказ
Люминесцентный датчик DATASENSING S8-PR-5-U03-PP,59 129 руб.,"Серия:; S8; Размер прямоугольного корпуса, мм:; 14x43x25; Артикул:; S8-PR-5-U03-PP; Код товара:; 950801610",https://sensoren.ru/product/lyuminestsentnyy_datchik_datalogic_s8_pr_5_u03_pp/,под заказ
Датчик контрастной метки СЕНСОР ДОМ-М18-76ВР-0113-СА.02,11 573 руб.,"Страна происхождения:; Россия; Регулировка чувствительности:; Есть; Серия:; ДОМ; Индикация срабатывания:; Есть; Длина корпуса, мм:; 91; Температура эксплуатации Max, °C:; 80",https://sensoren.ru/product/datchik_kontrastnoy_metki_sensor_dom_m18_76vr_0113_sa_02/,под заказ
Оптоволоконный кабель IFM Electronic E20773,21 400 руб.,"Длина кабеля, мм:; 20000; Минимальный радиус изгиба, мм:; 30; Температура эксплуатации Max, °C:; 70; Температура эксплуатации Min, °C:; -30",https://sensoren.ru/product/optovolokonnyy_datchik_ifm_electronic_e20773/,под заказ
Датчик фотометки Leuze Electronic KRTM 3B/6.1121-S8,,"Размер светового пятна, мм:; 1,5x6,5; Число контактов, pin:; 4; Серия:; 3B; Источник излучения:; LED Светодиод; Температура эксплуатации Max, °C:; 55; Температура эксплуатации Min, °C:; -30",https://sensoren.ru/product/datchik_fotometki_leuze_electronic_krtm_3b_6_1121_s8/,под заказ
Датчик контрастной метки СЕНСОР ДОМ-М18-76ВР-0113-СА.01,11 573 руб.,"Страна происхождения:; Россия; Регулировка чувствительности:; Есть; Серия:; ДОМ; Индикация срабатывания:; Есть; Длина корпуса, мм:; 91; Температура эксплуатации Max, °C:; 80",https://sensoren.ru/product/datchik_kontrastnoy_metki_sensor_dom_m18_76vr_0113_sa_01/,под заказ
Усилитель для оптоволоконных датчиков SICK GLL170-P334,9 860 руб.,"Расстояние срабатывания для датчиков диффузного отражения Max, мм:; 190; Расстояние срабатывания для световых барьеров Max, мм:; 800; Страна происхождения:; Китай; Серия:; GLL170; Температура эксплуатации Max, °C:; 55",https://sensoren.ru/product/usilitel_dlya_optovolokonnykh_datchikov_sick_gll170_p334/,под заказ
Оптический приёмопередатчик Pepperl Fuchs LS682-DA-EN/F2,558 700 руб.,"Класс лазера:; 1M; Серия:; LS; Источник излучения:; Лазер; Дальность передачи MAX, мм:; 150; Скорость передачи, Мбит/с:; 100; Температура эксплуатации Max, °C:; 50",https://sensoren.ru/product/opticheskiy_priyemoperedatchik_pepperl_fuchs_ls682_da_en_f2/,под заказ
Люминесцентный датчик Leuze Electronic LRT 8/24.04-50-S12,110 737 руб.,"Число контактов, pin:; 5; Серия:; LRT 8; Источник излучения:; Светодиод LED; Температура эксплуатации Max, °C:; 60; Температура эксплуатации Min, °C:; -20",https://sensoren.ru/product/lyuminestsentnyy_datchik_leuze_electronic_lrt_8_24_04_50_s12/,под заказ
Световая завеса DATASENSING DS3-SD-015,173 949 руб.,"Серия:; DS3; Высота зоны контроля, мм:; 150; Ширина зоны контроля, мм:; 600; Размер прямоугольного корпуса, мм:; 35x676x40; Аналоговый выход по напряжению, В:; 0-10",https://sensoren.ru/product/svetovaya_zavesa_datalogic_ds3_sd_015/,под заказ
Световая завеса DATASENSING DS2-05-07-015-JV,170 344 руб.,"Серия:; DS2; Высота зоны контроля, мм:; 150; Ширина зоны контроля, мм:; 5000; Размер прямоугольного корпуса, мм:; 35x250x40; Аналоговый выход по напряжению, В:; 0-10",https://sensoren.ru/product/svetovaya_zavesa_datalogic_ds2_05_07_015_jv/,под заказ
Оптоволоконный кабель IFM Electronic E20489,31 400 руб.,"Исполнение:; Резьбовой; Длина кабеля, мм:; 600; Минимальный радиус изгиба, мм:; 20; Длина чувствительной головки, мм:; 45; Температура эксплуатации Max, °C:; 150",https://sensoren.ru/product/optovolokonnyy_datchik_ifm_electronic_e20489/,под заказ
Оптоволоконный кабель DATASENSING OF-36-ST-20,,"Исполнение:; Резьбовой; Длина кабеля, мм:; 2000; Серия:; OF; Диаметр чувствительной головки, мм:; 2,2; Артикул:; OF-36-ST-20",https://sensoren.ru/product/optovolokonnyy_kabel_datalogic_of_36_st_20/,под заказ
